pubkey,balance,txn_count,total_transacted,total_fee,avg_txn,avg_fee_percent
2AWCAFno854CXucPyuSfgouDZC9UgmJ8ZxPr1j69iNCq,11502555450914,10,530404211780,50000,53040421178,9.426772806385426e-06
8QHDWrMVCGexvMMd5SuJEgNeNC6UxiSvijKA69VSYx2n,47555954115490,12,608549271990,60000,50712439332,9.859513890107153e-06
7A7rA5j1VwBxf3HsZV4rNUnCp2M4x46vDbQ6Hnxh5bNZ,2956304165085331,1,25000000000,5000,25000000000,1.9999999999999998e-05
5xmR6GRDVu3poMfDuEsGMVXGYFd2yMqWuR4QDezLgxZo,2590055813308683,21,938309342668,105000,44681397269,1.1190339392917238e-05
CLiuDfUVY19HCxLBbvutFJaMBPgMN338z7fwsHHMG8eH,435416583738961,13,462343332000,65000,35564871692,1.4058816360306024e-05
Afog3cX6VGvMNXt7aocqpM1j5F71xav7yV25bx3FTaZV,37455198759259,4,214550985000,20000,53637746250,9.321793605375432e-06
9c38yg6jCUnXGQDoaxADVAuwxwbggu8uAyjHRmo64VLS,2679196520311481,17,520139235000,85000,30596425588,1.6341778177914225e-05
5nkGUoBxb4mU6RqZQhhNqCiRreRUWR2AKoUuCUVwHs5Z,27862103030792,70,6239127502203,355000,89130392888,5.689898144807131e-06
G2ZLeHuUumPgWBFotwxwmzorrLYjLij8iNiok9bYPt4W,26553095236633,25,515063467997,125000,20602538719,2.4268853795068237e-05
7FWTYKeEdnfkPFHtCWMzKwX2UUiRp4Vb8WxMhk2Bwuva,994964503767802,5,204376218000,25000,40875243600,1.2232343001865315e-05
8Eyudw596KFKGVSdFSXHPW5ZEuLHUQE8qAEmbRhjKgJy,658247465648299,24,957668953376,120000,39902873057,1.2530426049312012e-05
GpbXA1ZcogWP6mD5pfAhy5zAQGLTxND7aACMfu9xX2FL,1080778207713718,9,495285514540,45000,55031723837,9.085668504114051e-06
5ymcf9XHWHuV8syEgCBuynAY35wf4tLWdWAz65zWaXbh,45766166105138,6,270655249947,30000,45109208324,1.1084211374386653e-05
D3m6ZwABZi5NJXP1xRqsDm8VdFmekzGfZn3reeakvv7a,18634409585732,13,195606514966,65000,15046654997,3.322997703389286e-05
4LcrypxJWXGXke1SHFKbD3XT89cVUmK3kK7xdth4wH1Z,1178990092242749,4,192168394600,20000,48042098650,1.0407538680660862e-05
2fMbv2fdVUHVuqMrJo1XYd3NBhyC8GanYfyvzqcZDFQ4,24258430518684,25,835762874968,125000,33430514998,1.4956395377670496e-05
CojMbgER6WeydbwPtGVnNy8Pz1AVaHKxJxeC4dRTsKxk,395136443769351,6,200404567640,30000,33400761273,1.4969718681208398e-05
FQLYWpyvMcjNYg4rq7KaHrnAm2WWvUkK75xf52XRvUvE,1075443197721957,27,373121996851,135000,13819333216,3.618119573205168e-05
79cRtXRk3MDvysq2CxvDuZutvUCMgW51KTDAyQaSpBvG,1121244666095538,33,4576024024498,165000,138667394681,3.6057503001877457e-06
GJk9auXLcmVtg587EnshJTCZo4ZeN61dsPC3ALCmzZWY,1227995474786437,4,181610000000,20000,45402500000,1.1012609437806289e-05
Fn9jFXn63xaR7ZY8Gj3nk2zzKLZ9oi9LG158h3tGX5on,540685411786901,3,178358819000,15000,59452939666,8.410013075944398e-06
2DFTZ98ZFfAXHh5YvNS56f3x3yveXhxWRrJAkw587PtZ,30889939866592,1,35999995000,5000,35999995000,1.3888890817901502e-05
Hfa9GYJC4RvnuTRGTBER2h9NcCpM5vPCqwRzRkbqLHrs,2668945570659836,19,541643239643,100000,28507538928,1.846233695557809e-05
AiqyBXExK35c7WmYSrW8UbvCafA4MmXxfHs9cunVBRqL,744974036810891,9,399729426886,45000,44414380765,1.1257615019880356e-05
4Xm68GBfLo8ce1PjGGYAm2yLqsr3F3irDWwzG2QUJyEy,2962973553787138,8,211639975000,50000,26454996875,2.3625026415732664e-05
AKfuA6ahXQoUHSHDb36PcjsQho7hQt1xqa6PxpAzwUxT,2074477501593095,30,663181008280,150000,22106033609,2.261825928776731e-05
9P2TQjow9XfyiDbmnR98stRxfwdZZuL6fAEYJTs3nXsM,8649556633008,7,584752264300,35000,83536037757,5.985440696308904e-06
7JCKZK3Wa6ou9s4GAfurhQK7CTjefeUngjU4JPzcLS4z,4223702100765681,5,184279984990,25000,36855996998,1.356631323871479e-05
DQo96S6RGjkegNA6jiApP5Rb4yMVcoUmdHBDBsKcmWba,718155087381208,30,277200908280,150000,9240030276,5.41123768066753e-05
9edN1ksjbsDKMbfzWP712hSF1sktUC4qMo3Eqn6G6b76,42697106605437,18,623239311406,90000,34624406189,1.4440680867348376e-05
6DhFwCNDoPAE3s4TUXTWMScKztc9uYJBkTTcTe1TC8T,962175145213483,6,203146929998,30000,33857821666,1.476763640991048e-05
2oV9s5apNf9C79NBPxKt6DAXkXboTSnPdKgNcpM3S8ar,2675180473048350,18,313538080992,90000,17418782277,2.8704647204336363e-05
DqNkDydt1g2xvZu5F1fsRGLqMjnEugUNsyJzqK7XuiKf,3132724112568115,1,7950000000,5000,7950000000,6.289308176100629e-05
3TareoTD8YH5RWHtL9GSbW9nsuhpc6P7RZHGsphYKwRH,740267457425064,12,451848962744,60000,37654080228,1.3278773428100943e-05
9kM6uXA5HxqYYS895uDvmexsbD1ARA3iG28m2jLxR6Hj,886687323645034,3,171110229750,15000,57036743250,8.766278919685688e-06
9J2BcbYUav8BrqYkgj7X6pN2PFtNrpJGLEyfeXYZy4oZ,1100717263976302,12,182349600576,60000,15195800048,3.290382858557076e-05
MvH4Tq2affToWtyvvFZijM4vYESdpXvoJCiYsGLEKpT,38227809973806,41,645633062893,205000,15747147875,3.175178158959533e-05
GodxH3EPgRbLaGayHTLZudgZY1Pd8xJgmy2UNEvHBrm7,382938953074936,3,301826639940,15000,100608879980,4.969740246580569e-06
9ZZMKpRFAn4jTANUdzLyiTeh4RaF43sgWEw1QQX1ywoW,449502687315021,18,510341542082,90000,28352307893,1.7635248667555873e-05
1uXZCz3pbqB5aj33UWe3wKe1Taq8rkjFgG9d9zuDJ49,1246468155476436,10,357139308080,50000,35713930808,1.4000139124646533e-05
9wGfDPdnYgQK2hm7ZmbmuWD7ogCCToZgkQg5N2ipJWWd,30111738689405,10,214404335428,50000,21440433542,2.332042395513532e-05
3iuKbPXn4NvJc2CVV2wBggTPZEpuSPyLH2a3hyCSmGhf,907276947284131,8,219611000040,40000,27451375005,1.821402388437482e-05
68rRAtq3XqKrtFB876rDjXPzL4YiHtMEGLd2TmAbGj9F,2663590770617433,1,7110000000,5000,7110000000,7.032348804500703e-05
3x2oTFizZJ2DCqFsxVLrVwsZ3qh1YFbu5qqtGRS7dz6o,1189596967463488,13,400914128314,65000,30839548331,1.6212948212463927e-05
87fpo5UVFDJurAYi1ywcHUqcSETL2BMnuJsoBtnCUaaL,740949821143605,7,152145013250,35000,21735001892,2.300436882705388e-05
79ytW6hiETrDG48oeobcoVwpP6bW4jM3v4h3AnnFaTvt,1082692995616256,1,49990000000,5000,49990000000,1.0002000400080016e-05
6ivkFME8HRTyJzEadiuChBpsFuaB2BkapTZNctjd4LGd,388777718577301,6,266517121588,30000,44419520264,1.125631247300352e-05
Bz862mWgwUchoTXUD39GP7sNF5FmmoFAHSEBm6YDHH8z,34604230571419,37,309695013036,185000,8370135487,5.973618954545289e-05
BAwBLxcg8Ty5JfCChrq1sPL11mTC6bXtxCE7XvvzTmJJ,2275869361213746,5,177164352000,25000,35432870400,1.4111190946585011e-05
8hpJrHNYsJma8poKbD8mHANEPDn7hJvWQb8SUnXmzkF9,970964001712130,7,169225011910,35000,24175001701,2.0682521812209574e-05
5MKcrWsufunCsyq8TddAi1RFWPw8kxRhhHKKTvc7xqAU,77935728882836,24,400582506203,120000,16690937758,2.9956375563537103e-05
DENdLyaFmsrJyiatuhn6Ky7tXMjBnUkxZcm8UBAH8TrR,773215385951972,16,376623116120,80000,23538944757,2.124139400262153e-05
7QVMY4zRpGzCKQworEw7gEy6DDhVvf18XbvhZCLbDdbN,41207485154972,8,176523664931,40000,22065458116,2.2659851309814636e-05
6gC9b1XWzwptq2vJWk4rNpKwvR4VWA3Nva4gP85XxPb7,1123837951769715,10,391074914470,50000,39107491447,1.2785274163586267e-05
8UYAjFvQR444QWdMUJxLn24CxX1AbCUwd7eF7YvzbYKj,2538414519750743,4,152007105000,20000,38001776250,1.3157279720576218e-05
6nkmQs4UBTrS8yeg31px8ZacaKUVdKDGzgYyfi1kPHQC,745091763939125,12,1032720596804,60000,86060049733,5.8098967122069894e-06
64SMhhECufd9urzs5NNd5NV1w8g8U1GvzYpvhrDhGwKC,39202715333725,8,251589985000,40000,31448748125,1.5898884051366356e-05
DKhaQKzK977qJ4bd6GFNciaVijR6qANi7ri4yDKhrHbC,1122078905742022,21,656190375190,105000,31247160723,1.600145384174482e-05
EPr7j9FuUdEWysExuQYmXQq4sq9LYviCmU5nmLmXpgL3,41450497091784,6,270495509598,30000,45082584933,1.1090757123689353e-05
5Lia84u5LXBe2wFAhP1swcVDPJadu4TavwxG67a6Z1fM,67822040948814,7,168222091000,35000,24031727285,2.080582864708298e-05
4UyfTUfM5J4w7kAASR8rGHogij9dUdVRZke7pi3U3vKj,1066550552472236,3,6591254430,15000,2197084810,0.0002275742828516483
9s6m1nHZPYySaZZTqM96ij8EkBQGQ4gKYkkuUkrvxMvT,2088251900814139,34,476241948240,170000,14007116124,3.569614155751128e-05
BYjdn39iweQMCfQNWMrXFBVE5axNX5fW36TProCXHGMk,1185262002005354,3,126711117000,15000,42237039000,1.1837951045763411e-05
47wp5jeuohgsRWHBNTgsWvPSnpAEcyfKkbAneTfKWrB5,5428359868229,6,127910939510,30000,21318489918,2.3453818817158026e-05
XPjtfd3EdwvRW4N842jFxaqbVXzQHXq1SVvJFRJmDEJ,3641271663328614,9,587866423749,45000,65318491527,7.654800169232585e-06
75EDfQyCqVBBcbzPpKJ4ijHDYx67MdmM6u5yC1NgpaKb,2159768081999235,7,176285453779,35000,25183636254,1.9854162240679086e-05
MZxW3Y2KL4bPYC3cJi6udZVW4iDQ6tAuwtteRd1nUwH,7057921356456,6,246034572162,30000,41005762027,1.219340832321999e-05
G2UbpTaW7ESX7XXLf89XHEdRXVdP9u5tXDA5qwEgu4j1,1125927445744766,17,344274715582,85000,20251453857,2.46895854249147e-05
CyAevKxHUqWkofyeJU21jbgjJvh8bqQTKsZ33rbvrq5S,2558618003098308,8,251968401180,40000,31496050147,1.587500647409553e-05
3z5L6Bmdg6cBnJfjvQhdLc7sg2LnLNFEqkYTFUpv8Zd9,4504680947139370,4,122105098510,20000,30526274627,1.6379332430874756e-05
FWaKpg134hoUbs1TUCXSdA5G9UamvXH4XuN37NutweqC,28287125274269,7,141413898273,35000,20201985467,2.4750042554114717e-05
7Huaj4YoJ4Z37MWHfdsTLUgUQdTM48rUGGBGr7Ba1R6j,863923013730331,17,272563848906,85000,16033167582,3.118535357537978e-05
EbkRhQEnb6mgyN3UYSZ3K46oTdxtf5fnQudSdaK9AJJ,1152027979573781,6,122032034280,30000,20338672380,2.458370884088158e-05
DfhJnBS7MzUXC4AtyKMkRDAtsQKaTpUfEtMyJef96zfN,1840104714169859,5,155466426610,25000,31093285322,1.6080642325892333e-05
5WxJvngVgsYXAuxFg6aUAsnWwmavwUMBeTW3xkWkkXCR,435963373761143,12,301147352425,60000,25095612702,1.9923801261026477e-05
GBgjNy3RKh97uHkBaq8ct8joVdw5En55bPhJeNVFzU9h,615615639243862,9,378693602396,45000,42077066932,1.1882957545436294e-05
HRE4vm6qpqVVaZgrmiySUJH7akncS49JwFzQhzWfSRk2,397058809205220,3,134351851100,15000,44783950366,1.116471405283079e-05
HQfQTMsab1jA4AXxaXHiemTkJeShugQxLPYABazRrbWU,741223284913271,13,432751088549,65000,33288545273,1.5020181744185287e-05
C4rToh1wTVktEYwsjE3TiNkq7FBdYyWboZFDRrzMntxw,32540011242678,1,644995000,5000,644995000,0.0007751998077504477
4wBLY3jFYR39dL16RiWynJf7yG1wu5gstPBhPrHJ8cGu,2503409307335114,9,180149019740,45000,20016557748,2.497931993465534e-05
4ypPpuN2Adv1QZmh1eTM5PHT2am96iCLStsGfTSSatgG,5943510528109,6,261584978232,30000,43597496372,1.1468548462822268e-05
7cCUXzLZ6h9vqtaoF2qrbCDSy3q2pNkTvSMf9ws9ASpM,25448562591191,3,148028978000,15000,49342992666,1.0133151091538308e-05
71cx6PXNxchsQLKqkV1zecss9FSxx6WvUA34pX9oHtT4,2052644731479185,6,125429724160,30000,20904954026,2.3917775631660927e-05
GM41jAfW3JJw2JXytnzjtVtVrrHKNXnAMy2hGL4tq4Et,371040562839663,4,142689700980,20000,35672425245,1.4016428559762196e-05
4p9vNLB6tKBmdEpVSe3QyyPqBBm3zrGLYDwahXQchqqU,28822552592484,4,122742969998,20000,30685742499,1.6294212206471687e-05
2FYJNn1CJv8sq8ReXsi21eVmi71rcdB3muoGzvDFMTCr,160975253044864,22,246870524700,110000,11221387486,4.4557769759542295e-05
96NL8PNi3xfC9Kq5MH2PCW5761TvPmM79kAacmzSQuq2,2931397516793219,33,802510503915,200000,24318500118,2.4921792178957388e-05
EuHR4Rd7bidTw98D3XJKApX3mDVzUaHk4xKbtt9oJ3xB,400564629115555,3,113808328070,15000,37936109356,1.3180054794209755e-05
9AgMoTTenXvAPJErLKfSDYMekTLhh7fsVv6StBByBgch,49910318694623,6,178721689799,30000,29786948299,1.6785875309113073e-05
37LPBrEwk5hy66ot9mpVJC2qHs9puFXzABULCRwvT2n7,1077843195369069,6,137514175000,30000,22919029166,2.1815932793837435e-05
37hfH3q82wpzkw4nC6gP6YitwfFLaecbDNWhvPAmxFpB,68189342080994,6,259679465540,30000,43279910923,1.1552703998991756e-05
dxB3vR9wDHAT2pKcuWjfscosw2sEbW1HjoxwXEaHYRt,2361271156868721,7,125192560200,35000,17884651457,2.7956932859337755e-05
4b5h5CRkPRctTRzidTeBy1aZLmc9PcuBQpg8LycKqj6W,2663926736326789,2,580000000,10000,290000000,0.0017241379310344827
HANngVJ82riUp1o4J8mN4rcTRFhJ6vmUuTr8bFrB1hmM,1123296553718402,10,204818891140,50000,20481889114,2.4411810708331325e-05
GyqoxWGoSNwJCVXPT7n2tmUPUU4LxjwoTAjY5GkNd9UJ,1243802250657060,3,126527301000,15000,42175767000,1.1855148953189161e-05
4fzm2J1a2ZAxY6dboe5s4bTh36vq2izwbjME9mv7K96z,63155391566364,12,250199579040,60000,20849964920,2.398085569536776e-05
BycWHoW4m5mm2633Nk3vSpnhTf4NB3eRqqqoR4JpKQsU,1122166320700819,9,179377853608,45000,19930872623,2.5086708919117687e-05
2YEmHhUYPfdGdxofrihqEfWUwmmNxMoMV5MVSRdDCwAx,1084781155529038,1,5000000000,5000,5000000000,9.999999999999999e-05
5eG2sEwQiRVBDEwyPF36bN74RZ8aMoawKj2D47koGBBa,2635454905146200,31,247538292169,155000,7985106199,6.261657485064088e-05
HgEHpF9FbMDBKCtmRwEEGkGdU9ABcX5GvsUxHwKXqQDv,98834000701480,31,443122457314,155000,14294272816,3.497904415396528e-05
9EBSLQBN4TMQ4kf1Pti3jwmCJiAgct2E9vLbyo4umHLi,44577824662466,13,185693653452,65000,14284127188,3.500388881992774e-05
WSZxLNsACsnBoyi2xaMPTr9HzYPLpfViYyViWP5UP8R,33447661351151,7,172334949998,35000,24619278571,2.0309287234194913e-05
5PgBK2WoZeJF8UkBRkBRGV9z21XqodFmnmghby42hoir,393887986485974,17,353532522980,85000,20796030763,2.4043049641803e-05
Ae9hn9GUaZyS9hk1HdmpCWM6SQK3qKhFo7XHQojXiQB1,1054684939723723,3,102151409624,15000,34050469874,1.4684085178278166e-05
DyfpnTe62tZXFbLZytyUKLzkfviVdBpBuwMBEuLatB9h,2630078812287774,11,102779975000,55000,9343634090,5.351236950583029e-05
DrAASrMMBiq2uBGrx9tHeEAQnx9pwHtprW2K1JbH9bW,3933220810928260,9,248924995260,45000,27658332806,1.8077734601540472e-05
214CSRgJ1MHzhcDiGqLZYYLLRpk14kdxLgJUeda8tcHm,2231736627041982,3,113154928350,15000,37718309450,1.3256161458211907e-05
HQw8enF6sfnExwEKjk5F5yPQhgMoZzpb4RFzmHJ5Sdym,1188917218998236,3,100257504280,15000,33419168093,1.4961473565218493e-05
A15qQHGZB4Fvp9sm3FMALa9iVWoZ6mdbFAWh3AcxSTKw,1091174311541011,24,1803388866696,120000,75141202779,6.654138894616376e-06
E93GtERmFfLcZpxrLK58VRwfH4FXyChAVaWd71vn5BNH,595082525463577,5,122357063210,25000,24471412642,2.0432003959667447e-05
Dc2wkLkYrn54zVVaJW7rJ4K1hYE7fYt4hYhG6XEhTnet,6022481449420,4,107370675000,20000,26842668750,1.86270599490969e-05
Hs1BAuYuh2AA7iTjjLZgsdGUjh55DQfzYGoUAmvLLQzN,732211117763071,6,136581925474,30000,22763654245,2.196483897549889e-05
7GgDH2oNaLe93qvSWxDsm4UQdFuykVg4znLVquLNb8Gz,36697399465302,6,116373685042,30000,19395614173,2.5779023831008542e-05
9DND7VM7WA7NBzZeWRGL9pM3K6KAHKWa3YXfCBCB7Prn,47909280747062,5,104021486677,25000,20804297335,2.40334961541438e-05
DP35EFFquJUUQb1nuAdQsVzGqLzJAUe2fvhZ2rT8VQy9,2665284241862393,1,81950000,5000,81950000,0.006101281269066504
6zLy8gR7eC68eVuECowMXcGiepS3ZntV5F6u2Xu7qPT4,1486138318094223,11,133182496080,55000,12107499643,4.129671812650412e-05
82sckzdZ7LsVoHxxvcoW7n4BUjaWbK9QwBoACBTUfAYo,38705656014322,9,177077042438,45000,19675226937,2.541266749231813e-05
6s3SGVibwMyDVYJgUCfNme65i9qhKaceK7orgDNXE6kq,443131835408866,10,245411582770,50000,24541158277,2.037393648483986e-05
CHEfMQd7VHMi9Hn3EZPUHXyjXkUYKXdSsduSoiWSqDAS,1131275593148061,17,167596393769,115000,9858611398,6.861722821942446e-05
DDodtRPuTqj5Xe9sAp8WrY18SeiNpvqfesdQGz6XwqEE,3044948694183183,45,472814940002,225000,10506998666,4.758732877583104e-05
8zKwNXd5k1BFYRCB7qznuP2NoQskou1UpZ5ESeFnTEMU,449111976677374,22,213325109660,110000,9696595893,5.156448773204395e-05
9avbregkKViL6BAidugSG3rGBUbuo6VZSXuTd9TJMWQ8,102718878930755,12,205623016238,60000,17135251353,2.9179612816569387e-05
9PxH88TGtnw4uAVZDmRnm2inuAMiuERPpmMR4Jx2peZH,327840162140783,7,144387693648,35000,20626813378,2.4240293002619622e-05
Li34EPjUTJXq4dCytg1v6qzXn591DbkBTpB9LS6oiuh,1462168458232339,37,309911546046,185000,8375987730,5.9694452291409804e-05
CPFXZUmbsiDNvcayaag5rQKbJZSwSCQx7z3xYVFRMWhM,1103633719328168,1,18422894220,5000,18422894220,2.7140143889943046e-05
HLjZ5WZgEPRBKiK4V3Ae89PrjunVHQoDMiJ3z7e5e5ZW,7512716530556,6,97531735710,30000,16255289285,3.075921881386561e-05
GGGbrYZT6yMiQ58VaY7YLkpdw9Eic6jjwHb1gA9grn5m,3060856020812804,44,1824534193523,265000,41466686216,1.4524255064154785e-05
CnNTUxhjF4UHyczSvQGJyoyR1urbfFQANByPEcDsjKgQ,42191989821596,8,137479885000,40000,17184985625,2.9095165449112793e-05
CTbmkhRJYtyp6KbqDguYVp8REmMM7AqPACAKsqcV9UQm,700908536862407,16,196688068129,80000,12293004258,4.0673539966609025e-05
DXAKorbmWEMhDoGDjz9trUexDyX6yeR7aehiak3wiyeH,1089638472344437,27,528054712348,135000,19557581938,2.5565532669848036e-05
54rPbkr3KrxcFWQ4ENMrB64ymWVA4v5xvPazyiCqTEmz,2740909992738075,5,135288974136,25000,27057794827,1.8478963389040565e-05
3ZNM35iowTC6oTsYgSSuTbja5KeeQVgLqX7KvVH5dK7P,2461515673186537,23,199853819456,115000,8689296498,5.754205764644819e-05
BtyJb81afsik6THZfvuqu53MmWzUB3hyvSSWnEDUvsXL,7218574093726,3,100572041218,15000,33524013739,1.4914681872157684e-05
ADngXJfvQ2dAaESNPji9H9yzbS6gARAVWskWke4HVc3K,34571227613518,1,647151756,5000,647151756,0.0007726163073256035
CwoF8mrx4WmBnxMRCssk25fBS296pUJf6rx8nkagNngr,2427442523421576,3,83972034280,15000,27990678093,1.7863089930611123e-05
3whkkYRJUF1jLwaTNA2DbE9gmWJm5GiDoBNACYaMkSUD,27874686108380,20,210360914258,100000,10518045712,4.7537348063316385e-05
3kWJZYSN6hGuAcLoUTy7E5LZ1hJq71aoUVZiKYN5BuPd,3139748983183968,5,111523900830,25000,22304780166,2.2416719478014337e-05
4nUhHb1msBgT7wYc1UvjS8KbMhnvq648U5nh13m2zpXW,1082815792536836,1,1190082970,5000,1190082970,0.00042013877402178104
CBckx63DZN8MK14aNMDpP8C4LppwQ3aaiTyUJxqGBmnN,66719445010596,12,312684138062,60000,26057011505,1.918869321989816e-05
C9cqPWvJL4TkHLL8kfFMgXKqLpp8HtDergMX8VYKswa8,2099507433994615,3,92368407680,15000,30789469226,1.623931859036243e-05
86srJ7KfFxkBt43XTDmERwf3pWFxBo9zyZ9jTDi5ozLh,2330554935239188,6,157742571180,30000,26290428530,1.901832826457926e-05
7pU55vE65f4jAZLtqoUJZfJmxxey1zJ1Z4KHKBpY1XQ7,1878457970584955,4,92726824650,20000,23181706162,2.156873167553247e-05
AKncy9E2EQNgc3g8FoAdqwaPjFRVsqCXd7mvdTorQaJm,2168354162873365,5,170230262000,25000,34046052400,1.4685990438057365e-05
28jECZJDVurekNGSdq9nP1mjXX5ZrmyXVrWUXZfvCF56,27993896237602,5,124989965000,25000,24997993000,2.0001605728907916e-05
GbeqDAkxNXSmATgwdA4HjuMUfHfzzsfoYP8kCVeWWDhr,1151421552059934,13,1342161745506,65000,103243211192,4.84293344059622e-06
98gxDz9haWV6KTJbYmzTCWdLdcUvv28LDrAJF2eeQxnf,629481706383342,15,1426965353900,75000,95131023593,5.255908967587724e-06
AjTp81P83vcVrPuZEZHwmAoQMRRahUBvwmnj1YRfepFm,2064014504584649,34,188962914117,170000,5557732768,8.996474297318533e-05
8u53sRxXCMWCavdKq54WdDznUAGgv5ShTjbTgEzuyHUC,753514407163033,14,119070566350,70000,8505040453,5.878866805272402e-05
2VQxTMa7VZeFFwV6dzgzBqRBCP5EZgVTchPzG4A6QHSw,2313663752863627,4,97048976740,20000,24262244185,2.060815133948418e-05
7VSNDFZcaj3cdT8nKu3DMiBrRtKWRxm31KH33JnfCfL2,1158765086320024,13,1026928816155,65000,78994524319,6.329552640597944e-06
6GZMye4nViRj3R7Fp2fhjLgXchUdqnBr27ZAZZkmJiok,430169521353540,7,111395763600,35000,15913680514,3.141950723160176e-05
Cq1U7emwFrMZjuhdujXUR17ccNc96a5L42hMUnkwD8Am,193706780360976,6,82558990000,30000,13759831666,3.633765383999974e-05
BWxzVaH3t8bXQGSe1EzbbugH8vGM3Kk1Pt4bgcohkcBL,26024309105089,5,90401030144,25000,18080206028,2.7654552122002865e-05
